time,us,acc
15:55:02.586,175072040,46.58
15:55:02.624,175103096,32.83
15:55:02.662,175135156,54.61
15:55:02.662,175167200,33.06
15:55:02.700,175199244,39.17
15:55:02.733,175231280,36.98
15:55:02.770,175262356,39.45
15:55:02.804,175294408,30.89
15:55:02.841,175326460,41.21
15:55:02.875,175358504,70.88
15:55:02.911,175390564,38.82
15:55:02.948,175422608,41.87
15:55:02.948,175453672,19.38
15:55:02.983,175485720,44.69
15:55:03.021,175517760,25.59
15:55:03.058,175549816,46.75
15:55:03.092,175581868,33.54
15:55:03.130,175613888,34.34
15:55:03.166,175645928,48.20
15:55:03.166,175677960,30.41
15:55:03.203,175710004,38.86
15:55:03.237,175742044,34.66
15:55:03.274,175774100,47.97
15:55:03.310,175806148,34.23
15:55:03.347,175838192,42.78
15:55:03.383,175869252,37.61
15:55:03.416,175901304,40.37
15:55:03.454,175933352,38.44
15:55:03.492,175965404,34.90
15:55:03.492,175997460,37.92
15:55:03.530,176029508,32.13
15:55:03.567,176061548,40.34
15:55:03.603,176092612,30.50
15:55:03.641,176124672,35.32
15:55:03.678,176156728,34.27
15:55:03.678,176188784,35.16
15:55:03.712,176220844,39.51
15:55:03.746,176252888,38.50
15:55:03.783,176284944,36.43
15:55:03.819,176316988,35.60
15:55:03.856,176349036,37.54
15:55:03.889,176381088,33.66
15:55:03.927,176413140,36.91
15:55:03.963,176445192,36.16
15:55:04.001,176477240,33.49
15:55:04.001,176509300,39.14
15:55:04.037,176541344,36.56
15:55:04.074,176573396,36.21
15:55:04.108,176605424,34.84
15:55:04.144,176637480,33.90
15:55:04.182,176669536,38.48
15:55:04.220,176701584,35.35
15:55:04.256,176733644,34.01
15:55:04.256,176765684,32.37
15:55:04.294,176797732,38.32
15:55:04.331,176829796,39.89
15:55:04.368,176861844,36.39
15:55:04.402,176892900,35.19
15:55:04.441,176924944,35.16
15:55:04.479,176956992,39.67
15:55:04.479,176988064,38.65
15:55:04.517,177019124,38.26
15:55:04.550,177051176,38.78
15:55:04.585,177083224,37.68
15:55:04.622,177115280,36.73
15:55:04.656,177147336,39.38
15:55:04.691,177179380,35.97
15:55:04.728,177210444,38.10
15:55:04.763,177242504,38.98
15:55:04.763,177274548,36.79
15:55:04.801,177306604,34.18
15:55:04.835,177338656,34.28
15:55:04.873,177370708,36.90
15:55:04.909,177402744,33.56
15:55:04.946,177434780,37.45
15:55:04.984,177466836,35.58
15:55:05.021,177498884,28.32
15:55:05.021,177529936,42.62
15:55:05.058,177561988,33.05
15:55:05.095,177594028,39.97
15:55:05.131,177625104,24.53
15:55:05.168,177657160,12.46
15:55:05.205,177689200,56.85
15:55:05.240,177721252,13.29
15:55:05.278,177753304,47.96
15:55:05.278,177785348,37.77
15:55:05.315,177817404,59.96
15:55:05.352,177849436,28.96
15:55:05.387,177881492,42.35
15:55:05.423,177913524,42.22
15:55:05.461,177945580,18.34
15:55:05.496,177977628,68.65
15:55:05.531,178008692,18.75
15:55:05.567,178040724,69.47
15:55:05.567,178071780,56.52
15:55:05.603,178103824,37.42
15:55:05.637,178135880,57.60
15:55:05.674,178167932,35.24
15:55:05.711,178199988,57.74
15:55:05.745,178231056,46.41
15:55:05.780,178263104,31.02
15:55:05.817,178295144,40.31
15:55:05.852,178327204,12.88
15:55:05.852,178358260,50.37
15:55:05.889,178390320,31.83
15:55:05.924,178421384,57.66
15:55:05.960,178453436,35.64
15:55:05.997,178485484,36.31
15:55:06.033,178517536,30.10
15:55:06.070,178549572,43.03
15:55:06.104,178581616,35.72
15:55:06.104,178612676,37.92
15:55:06.141,178644724,32.95
15:55:06.178,178676784,48.42
15:55:06.215,178708832,39.35
15:55:06.250,178740892,40.35
15:55:06.287,178772948,31.15
15:55:06.323,178804992,46.17
15:55:06.360,178837052,34.85
15:55:06.360,178869096,47.59
15:55:06.398,178901156,29.95
15:55:06.436,178933216,41.86
15:55:06.473,178965276,31.42
15:55:06.509,178997332,39.36
15:55:06.546,179029392,33.12
15:55:06.583,179061428,34.28
15:55:06.616,179093472,46.05
15:55:06.654,179125520,56.25
15:55:06.654,179157572,116.15
15:55:06.689,179189608,10.84
15:55:06.726,179221652,62.47
15:55:06.761,179253704,5.56
15:55:06.799,179285760,54.24
15:55:06.834,179317788,28.92
15:55:06.870,179349852,50.90
15:55:06.905,179381896,18.16
15:55:06.905,179413920,33.78
15:55:06.942,179444984,14.53
15:55:06.979,179477036,32.41
15:55:07.017,179509080,26.50
15:55:07.050,179541120,33.53
15:55:07.084,179572184,33.42
15:55:07.122,179604236,31.12
15:55:07.159,179636284,31.24
15:55:07.159,179668332,36.45
15:55:07.196,179699396,46.79
15:55:07.234,179731432,93.28
15:55:07.270,179763492,12.85
15:55:07.306,179794556,41.77
15:55:07.342,179826616,65.71
15:55:07.377,179858660,22.65
15:55:07.410,179890708,62.41
15:55:07.447,179922752,20.30
15:55:07.447,179954812,13.70
15:55:07.484,179986852,49.42
15:55:07.522,180018888,31.49
15:55:07.555,180050936,30.50
15:55:07.589,180082972,55.71
15:55:07.626,180114044,25.59
15:55:07.664,180146084,40.95
15:55:07.700,180178128,42.50
15:55:07.736,180210176,34.50
15:55:07.772,180242224,38.51
15:55:07.772,180274272,40.13
15:55:07.808,180305336,35.24
15:55:07.845,180337376,40.90
15:55:07.881,180369424,33.30
15:55:07.919,180401464,42.71
15:55:07.953,180432520,29.87
15:55:07.989,180464568,41.31
15:55:08.025,180496608,40.53
15:55:08.025,180528660,40.21
15:55:08.062,180560700,44.70
15:55:08.100,180592760,43.58
15:55:08.137,180624816,37.67
15:55:08.174,180656860,45.33
15:55:08.210,180688912,32.07
15:55:08.244,180720968,36.79
15:55:08.244,180753024,34.73
15:55:08.280,180785060,35.56
15:55:08.317,180817100,33.36
15:55:08.350,180849140,33.37
15:55:08.386,180881196,39.06
15:55:08.423,180913256,40.47
15:55:08.460,180944320,32.89
15:55:08.494,180976372,35.41
15:55:08.529,181008428,43.68
15:55:08.567,181040496,39.46
15:55:08.567,181072532,36.69
15:55:08.601,181104568,30.13
15:55:08.638,181136616,46.41
15:55:08.673,181168660,32.28
15:55:08.709,181200712,40.86
15:55:08.743,181232744,36.39
15:55:08.776,181264800,37.56
15:55:08.814,181296844,36.01
15:55:08.852,181328900,37.01
15:55:08.888,181360948,34.84
15:55:08.888,181392008,41.41
15:55:08.926,181424052,35.95
15:55:08.959,181456104,37.47
15:55:08.996,181488156,36.23
15:55:09.033,181520212,38.73
15:55:09.071,181551268,39.05
15:55:09.107,181583324,36.84
15:55:09.145,181615384,45.05
15:55:09.145,181647440,38.84
15:55:09.178,181678508,37.85
15:55:09.211,181710552,31.66
15:55:09.245,181742604,38.70
15:55:09.281,181774652,41.81
15:55:09.316,181806692,41.03
15:55:09.353,181838736,40.28
15:55:09.391,181870780,35.37
15:55:09.426,181902832,35.32
15:55:09.462,181934876,41.38
15:55:09.462,181966920,39.60
15:55:09.496,181998984,37.38
15:55:09.534,182031040,36.97
15:55:09.568,182063080,40.61
15:55:09.605,182095132,31.82
15:55:09.643,182127188,33.13
15:55:09.680,182159228,38.26
15:55:09.717,182191276,37.60
15:55:09.751,182223336,39.79
15:55:09.751,182255396,35.86
15:55:09.788,182287448,37.03
15:55:09.822,182319496,33.64
15:55:09.860,182351548,50.07
15:55:09.898,182383588,35.14
15:55:09.935,182415628,39.80
15:55:09.973,182446696,30.86
15:55:09.973,182478748,39.08
15:55:10.007,182510800,30.59
15:55:10.042,182542852,37.66
15:55:10.079,182573916,30.98
15:55:10.115,182605972,33.80
15:55:10.149,182637044,37.75
15:55:10.187,182669100,36.59
15:55:10.220,182701156,32.26
15:55:10.256,182733196,32.07
15:55:10.293,182765248,35.88
15:55:10.293,182797288,31.74
15:55:10.330,182829336,33.96
15:55:10.368,182861388,36.26
15:55:10.404,182893428,38.49
15:55:10.442,182925476,29.46
15:55:10.476,182956540,42.26
15:55:10.512,182988592,34.24
15:55:10.549,183020632,40.06
15:55:10.549,183052688,34.79
15:55:10.586,183084744,40.02
15:55:10.623,183116780,32.89
15:55:10.659,183148840,41.29
15:55:10.697,183180900,39.18
15:55:10.734,183212956,32.29
15:55:10.771,183245016,31.86
15:55:10.771,183277076,41.06
15:55:10.808,183309132,35.18
15:55:10.841,183341176,40.38
15:55:10.879,183373220,33.78
15:55:10.914,183405268,43.17
15:55:10.951,183437324,33.40
15:55:10.989,183469356,49.65
15:55:11.023,183500424,24.27
15:55:11.060,183532472,44.22
15:55:11.060,183564520,22.58
15:55:11.093,183596568,45.75
15:55:11.131,183628616,27.62
15:55:11.168,183660672,45.06
15:55:11.204,183691736,25.06
15:55:11.241,183723780,31.36
15:55:11.274,183755828,37.31
15:55:11.308,183787864,44.21
15:55:11.345,183819924,27.80
15:55:11.345,183850988,42.19
15:55:11.382,183883048,30.80
15:55:11.416,183914104,36.45
15:55:11.452,183946128,33.84
15:55:11.490,183977184,37.56
15:55:11.526,184009244,33.52
15:55:11.563,184041292,37.77
15:55:11.600,184073344,43.93
15:55:11.600,184105384,35.54
15:55:11.639,184137444,43.02
15:55:11.676,184169488,32.52
15:55:11.713,184201532,39.52
15:55:11.749,184233584,39.45
15:55:11.786,184265628,42.11
15:55:11.821,184297672,35.33
15:55:11.855,184329728,33.86
15:55:11.893,184361760,38.53
15:55:11.893,184392824,39.13
15:55:11.928,184424880,35.71
15:55:11.965,184456928,37.73
15:55:11.999,184488972,37.67
15:55:12.035,184521020,42.00
15:55:12.073,184553068,38.34
15:55:12.111,184585120,43.00
15:55:12.148,184617180,25.33
15:55:12.148,184649228,47.22
15:55:12.185,184681280,42.56
15:55:12.219,184713320,37.49
15:55:12.253,184744388,31.06
15:55:12.291,184776424,44.00
15:55:12.326,184808472,39.58
15:55:12.363,184840520,48.98
15:55:12.399,184872564,25.49
15:55:12.437,184904620,44.86
15:55:12.437,184935684,35.32
15:55:12.474,184967728,47.44
15:55:12.511,184999780,40.15
15:55:12.545,185031832,37.41
15:55:12.582,185063888,34.91
15:55:12.620,185095936,37.24
15:55:12.656,185127984,37.34
15:55:12.656,185160040,31.22
15:55:12.692,185192076,39.70
15:55:12.730,185224128,38.69
15:55:12.764,185255192,39.00
15:55:12.801,185287248,32.85
15:55:12.839,185319308,38.77
15:55:12.873,185351356,28.58
15:55:12.908,185383412,31.64
15:55:12.946,185415452,40.02
15:55:12.946,185447508,40.64
15:55:12.984,185478572,33.54
15:55:13.021,185510616,39.88
15:55:13.054,185542672,37.32
15:55:13.092,185574708,48.15
15:55:13.127,185606748,36.18
15:55:13.164,185638796,32.46
15:55:13.201,185670848,43.56
15:55:13.201,185702892,34.31
15:55:13.236,185734920,42.75
15:55:13.272,185766976,33.91
15:55:13.306,185799032,39.61
15:55:13.343,185830096,36.66
15:55:13.377,185862156,42.18
15:55:13.415,185894200,39.68
15:55:13.453,185926240,36.57
15:55:13.490,185958288,34.77
15:55:13.490,185990340,35.28
15:55:13.524,186021404,34.01
15:55:13.560,186053452,37.59
15:55:13.593,186085496,29.85
15:55:13.628,186116560,45.10
15:55:13.665,186148584,36.36
15:55:13.702,186180620,33.03
15:55:13.736,186212664,44.30
15:55:13.771,186244720,34.32
15:55:13.808,186276760,44.15
15:55:13.808,186308796,35.12
15:55:13.844,186340844,37.74
15:55:13.881,186372904,35.27
15:55:13.916,186404964,45.38
15:55:13.954,186437016,34.69
15:55:13.988,186469060,37.92
15:55:14.022,186501112,49.78
15:55:14.060,186532180,30.72
15:55:14.096,186564232,40.23
15:55:14.096,186596272,29.95
15:55:14.133,186628324,31.39
15:55:14.170,186660360,31.59
15:55:14.206,186692404,32.02
15:55:14.242,186724428,50.31
15:55:14.277,186756480,27.58
15:55:14.314,186788536,45.84
15:55:14.351,186820588,32.67
15:55:14.351,186852640,39.13
15:55:14.385,186884684,35.51
15:55:14.419,186916732,39.50
15:55:14.456,186948776,32.47
15:55:14.490,186980836,40.85
15:55:14.526,187012892,29.25
15:55:14.564,187043948,46.11
15:55:14.601,187075992,30.62
15:55:14.637,187108032,36.51
15:55:14.674,187140076,35.45
15:55:14.674,187172128,36.66
15:55:14.711,187203188,40.89
15:55:14.745,187235236,31.61
15:55:14.782,187267280,41.10
15:55:14.820,187299308,33.55
15:55:14.857,187331368,44.02
15:55:14.891,187363412,37.77
15:55:14.925,187394476,37.81
15:55:14.925,187426520,31.05
15:55:14.961,187458572,43.00
15:55:14.996,187490616,30.04
15:55:15.033,187522672,38.44
15:55:15.069,187554720,31.21
15:55:15.107,187586768,43.17
15:55:15.145,187618824,33.49
15:55:15.180,187650876,35.06
15:55:15.216,187682916,37.59
15:55:15.216,187713980,43.68
15:55:15.250,187746028,34.21
15:55:15.287,187778068,47.02
15:55:15.324,187810108,34.54
15:55:15.359,187842160,31.24
15:55:15.397,187874200,38.75
15:55:15.432,187906248,24.95
15:55:15.467,187938300,37.66
15:55:15.501,187969364,41.91
15:55:15.501,188001404,33.51
15:55:15.538,188033444,33.01
15:55:15.573,188065488,40.47
15:55:15.611,188097528,33.76
15:55:15.645,188128584,35.44
15:55:15.678,188159636,38.85
15:55:15.712,188190700,34.70
15:55:15.746,188222744,40.30
15:55:15.784,188254788,37.98
15:55:15.820,188286840,31.73
15:55:15.820,188318888,32.68
15:55:15.855,188350944,31.01
15:55:15.892,188382992,38.22
15:55:15.929,188415052,34.02
15:55:15.967,188446116,41.02
15:55:16.004,188478148,31.10
15:55:16.041,188510196,41.04
15:55:16.076,188542240,39.99
15:55:16.076,188573300,36.23
15:55:16.113,188605356,34.58
15:55:16.150,188637412,37.12
15:55:16.184,188669460,37.01
15:55:16.220,188701496,41.24
15:55:16.255,188733540,29.73
15:55:16.293,188765592,43.10
15:55:16.327,188797628,30.29
15:55:16.363,188829672,37.20
15:55:16.363,188861732,30.94
15:55:16.400,188892792,32.95
15:55:16.434,188924844,38.92
15:55:16.472,188956892,38.51
15:55:16.509,188988944,37.37
15:55:16.546,189020992,32.20
15:55:16.583,189053044,37.17
15:55:16.583,189084108,43.60
15:55:16.618,189116168,39.58
15:55:16.656,189147236,43.26
15:55:16.694,189178296,34.49
15:55:16.731,189210344,43.89
15:55:16.764,189242392,38.43
15:55:16.801,189274444,40.36
15:55:16.835,189306492,39.02
15:55:16.872,189338528,79.60
15:55:16.872,189370572,14.72
15:55:16.907,189402620,35.85
15:55:16.941,189434680,44.32
15:55:16.978,189466708,39.24
15:55:17.014,189498764,29.29
15:55:17.051,189530804,56.33
15:55:17.085,189562836,26.76
15:55:17.122,189594860,45.12
15:55:17.159,189626916,32.36
15:55:17.159,189658948,43.72
15:55:17.193,189690992,27.26
15:55:17.231,189723032,46.77
15:55:17.267,189755088,32.31
15:55:17.304,189787124,43.24
15:55:17.341,189819176,32.68
15:55:17.379,189851228,42.45
15:55:17.416,189883272,35.86
15:55:17.416,189914332,39.74
15:55:17.452,189946380,29.21
15:55:17.490,189978436,43.83
15:55:17.527,190010492,34.62
15:55:17.562,190042552,37.23
15:55:17.599,190074596,34.69
15:55:17.633,190106648,41.86
15:55:17.669,190138696,37.87
15:55:17.669,190170740,34.26
15:55:17.706,190202780,38.66
15:55:17.741,190234824,38.49
15:55:17.776,190266884,35.18
15:55:17.810,190298924,40.15
15:55:17.848,190330968,34.69
15:55:17.881,190362032,39.11
15:55:17.917,190394092,36.83
15:55:17.954,190426136,39.65
15:55:17.990,190458184,37.01
15:55:17.990,190490228,38.04
15:55:18.028,190522272,32.49
15:55:18.061,190554324,37.04
15:55:18.098,190586372,39.03
15:55:18.134,190618432,38.58
15:55:18.170,190650476,40.15
15:55:18.205,190682532,33.69
15:55:18.242,190714576,42.27
15:55:18.279,190746632,37.23
15:55:18.279,190778676,40.50
15:55:18.317,190810724,36.89
15:55:18.355,190841780,41.82
15:55:18.389,190873836,39.19
15:55:18.426,190905884,38.67
15:55:18.462,190937936,35.10
15:55:18.496,190969992,37.38
15:55:18.534,191002048,36.30
15:55:18.534,191034104,37.30
15:55:18.567,191066160,33.65
15:55:18.604,191098220,37.39
15:55:18.639,191130272,36.92
15:55:18.676,191162316,37.91
15:55:18.712,191194376,40.36
15:55:18.750,191226424,40.47
15:55:18.787,191258472,42.05
15:55:18.824,191290516,41.01
15:55:18.824,191322568,37.14
15:55:18.859,191354620,38.21
15:55:18.892,191386668,36.22
15:55:18.929,191418728,37.17
15:55:18.966,191450780,33.80
15:55:19.004,191482820,39.99
15:55:19.038,191514880,38.12
15:55:19.072,191546924,35.46
15:55:19.110,191578976,39.81
15:55:19.145,191611028,36.97
15:55:19.145,191643080,36.88
15:55:19.181,191675128,40.49
15:55:19.217,191707180,36.76
15:55:19.255,191739244,36.44
15:55:19.293,191770312,37.35
15:55:19.328,191802348,35.78
15:55:19.362,191833404,36.24
15:55:19.399,191865456,40.00
15:55:19.399,191897516,36.59
15:55:19.433,191929560,37.66
15:55:19.468,191960624,35.31
15:55:19.504,191992664,39.39
15:55:19.540,192024724,36.76
15:55:19.576,192056784,37.27
15:55:19.614,192088828,40.00
15:55:19.652,192120852,39.27
15:55:19.688,192152908,34.26
15:55:19.688,192184956,36.71
15:55:19.722,192216996,30.54
15:55:19.758,192249036,36.21
15:55:19.795,192281076,39.04
15:55:19.833,192313116,36.37
15:55:19.871,192344180,36.50
15:55:19.904,192375248,35.49
15:55:19.939,192407300,35.17
15:55:19.976,192439352,40.09
15:55:19.976,192471408,37.55
15:55:20.011,192503460,36.74
15:55:20.046,192535512,38.22
15:55:20.082,192567552,38.70
15:55:20.120,192599604,40.11
15:55:20.154,192631656,37.92
15:55:20.191,192663708,36.91
15:55:20.228,192695760,35.12
15:55:20.228,192727800,40.51
15:55:20.266,192759848,38.83
15:55:20.304,192791904,35.61
15:55:20.341,192823960,40.44
15:55:20.379,192856004,33.57
15:55:20.416,192888060,37.86
15:55:20.453,192920112,38.35
15:55:20.488,192952160,36.87
15:55:20.488,192984212,42.15
15:55:20.524,193016268,37.85
15:55:20.559,193048312,39.56
15:55:20.596,193080368,42.82
15:55:20.633,193112420,38.42
15:55:20.670,193144472,38.84
15:55:20.707,193176528,38.63
15:55:20.744,193208576,35.12
15:55:20.779,193240624,33.38
15:55:20.779,193272672,40.01
15:55:20.817,193304716,33.60
15:55:20.855,193335780,40.33
15:55:20.891,193367824,32.50
15:55:20.928,193399884,38.84
15:55:20.965,193431936,37.50
15:55:20.965,193463972,39.14
15:55:21.003,193496020,39.13
15:55:21.040,193528060,37.33
15:55:21.077,193559124,36.98
15:55:21.114,193590188,37.33
15:55:21.151,193622244,42.55
15:55:21.189,193654296,33.97
15:55:21.189,193686340,36.29
15:55:21.224,193718400,38.17
15:55:21.262,193750452,38.04
15:55:21.295,193782484,35.16
15:55:21.333,193813548,34.27
15:55:21.369,193845600,34.95
15:55:21.406,193876660,39.39
15:55:21.441,193908712,40.12
15:55:21.474,193940764,39.27
15:55:21.474,193972816,42.56
15:55:21.510,194004852,39.44
15:55:21.547,194036896,37.46
15:55:21.583,194067960,38.92
15:55:21.618,194100012,36.20
15:55:21.656,194132060,40.09
15:55:21.693,194163128,36.66
15:55:21.728,194195180,38.28
15:55:21.763,194227236,30.40
15:55:21.763,194259296,33.29
15:55:21.799,194291344,36.96
15:55:21.836,194323392,38.21
15:55:21.874,194355436,38.49
15:55:21.907,194386504,37.08
15:55:21.945,194418556,36.91
15:55:21.981,194450612,38.72
15:55:22.018,194482668,40.11
15:55:22.018,194514716,41.36
15:55:22.055,194546756,36.46
15:55:22.089,194578816,36.04
15:55:22.124,194610856,37.42
15:55:22.162,194642900,36.45
15:55:22.199,194674944,34.54
15:55:22.233,194706996,35.73
15:55:22.271,194738048,38.16
15:55:22.305,194770100,34.46
15:55:22.342,194802156,39.55
15:55:22.342,194834216,38.88
15:55:22.380,194865276,33.64
15:55:22.416,194897340,37.73
15:55:22.451,194929392,36.64
15:55:22.488,194961440,37.32
15:55:22.525,194993500,35.17
15:55:22.561,195025552,36.04
15:55:22.561,195057596,35.03
15:55:22.597,195089652,37.89
15:55:22.635,195121704,35.94
15:55:22.673,195153748,41.58
15:55:22.709,195185796,38.48
15:55:22.744,195216868,42.73
15:55:22.778,195248916,36.05
15:55:22.815,195280968,41.81
15:55:22.852,195313024,38.10
15:55:22.852,195345072,35.65
15:55:22.886,195377128,36.63
15:55:22.920,195409172,38.58
15:55:22.957,195440244,42.15
15:55:22.995,195472288,35.82
15:55:23.032,195504332,39.44
15:55:23.070,195536392,39.41
15:55:23.105,195568440,37.78
15:55:23.105,195600500,39.69
15:55:23.138,195632560,36.23
15:55:23.174,195664600,34.73
15:55:23.211,195696656,36.89
15:55:23.248,195728704,37.68
15:55:23.286,195760764,33.74
15:55:23.322,195792812,32.26
15:55:23.356,195824868,40.01
15:55:23.392,195856916,39.30
15:55:23.428,195888964,40.27
15:55:23.428,195921012,44.01
15:55:23.467,195953064,39.44
15:55:23.504,195985100,39.61
15:55:23.541,196017156,36.68
15:55:23.578,196049216,38.58
15:55:23.614,196080272,34.57
15:55:23.652,196112320,34.63
15:55:23.652,196144372,41.34
15:55:23.688,196176424,37.01
15:55:23.723,196208452,34.88
15:55:23.760,196240504,35.49
15:55:23.796,196272560,40.69
15:55:23.833,196304612,41.53
15:55:23.871,196336660,44.61
15:55:23.905,196368716,41.45
15:55:23.942,196400764,34.73
15:55:23.942,196432820,39.26
15:55:23.979,196464864,31.79
15:55:24.017,196496920,38.70
15:55:24.054,196528972,30.14
15:55:24.088,196561016,35.48
15:55:24.124,196593072,34.54
15:55:24.158,196625112,47.64
15:55:24.192,196657140,41.06
15:55:24.226,196689172,42.65
15:55:24.226,196721228,37.29
15:55:24.264,196753280,38.99
15:55:24.301,196784340,35.31
15:55:24.339,196816392,32.93
15:55:24.376,196848436,32.39
15:55:24.413,196880460,38.86
15:55:24.447,196912504,36.97
15:55:24.484,196944540,52.51
15:55:24.484,196976564,38.63
15:55:24.519,197008608,43.04
15:55:24.553,197040656,39.79
15:55:24.591,197072712,44.16
15:55:24.628,197104752,35.97
15:55:24.661,197135820,31.12
15:55:24.698,197167856,37.21
15:55:24.733,197199900,28.82
15:55:24.771,197231948,39.59
15:55:24.771,197263992,39.54
15:55:24.807,197296036,37.83
15:55:24.845,197328084,42.73
15:55:24.881,197360144,38.20
15:55:24.918,197392192,59.53
15:55:24.955,197424228,31.76
15:55:24.991,197456288,36.21
15:55:24.991,197488320,32.26
15:55:25.027,197520368,37.05
15:55:25.061,197551428,19.64
15:55:25.099,197583468,46.03
15:55:25.136,197615524,35.95
15:55:25.170,197647552,45.23
15:55:25.205,197679608,32.41
15:55:25.243,197711628,60.22
15:55:25.280,197743680,37.40
15:55:25.317,197775724,45.62
15:55:25.317,197807780,35.59
15:55:25.354,197839828,35.61
15:55:25.390,197871876,17.98
15:55:25.424,197903920,36.46
15:55:25.457,197935976,28.33
15:55:25.495,197968028,38.00
15:55:25.532,198000068,39.18
15:55:25.569,198032104,41.96
15:55:25.605,198064144,37.36
15:55:25.605,198096188,47.92
15:55:25.641,198127244,36.33
15:55:25.679,198159280,42.31
15:55:25.717,198191316,29.54
15:55:25.751,198223372,34.78
15:55:25.784,198255428,27.54
15:55:25.818,198287480,31.68
15:55:25.856,198319532,27.49
15:55:25.856,198351584,43.64
15:55:25.892,198383612,47.05
15:55:25.928,198415660,35.70
15:55:25.964,198447704,45.72
15:55:26.002,198479736,32.89
15:55:26.040,198511792,42.49
15:55:26.074,198543848,36.97
15:55:26.110,198574912,39.65
15:55:26.144,198606964,37.25
15:55:26.179,198639020,39.48
15:55:26.179,198671080,34.90
15:55:26.217,198703124,31.44
15:55:26.252,198735152,26.47
15:55:26.287,198766208,39.18
15:55:26.322,198798244,42.56
15:55:26.357,198830296,36.90
15:55:26.394,198862348,48.62
15:55:26.427,198894408,34.89
15:55:26.461,198926468,35.22
15:55:26.499,198958520,37.30
15:55:26.499,198990568,37.09
15:55:26.534,199022624,33.05
15:55:26.571,199054668,40.63
15:55:26.606,199086696,34.42
15:55:26.639,199118732,40.29
15:55:26.677,199150752,38.58
15:55:26.711,199182800,41.98
15:55:26.748,199214856,38.02
15:55:26.781,199246900,40.54
15:55:26.817,199278956,37.45
15:55:26.854,199311008,37.92
15:55:26.854,199343064,35.51
15:55:26.892,199375108,30.34
15:55:26.928,199407160,32.42
15:55:26.962,199439192,36.62
15:55:26.998,199471240,41.46
15:55:27.034,199503292,42.80
15:55:27.070,199535324,32.47
15:55:27.106,199567356,40.34
15:55:27.106,199599400,34.94
15:55:27.142,199631460,36.89
15:55:27.180,199663500,33.72
15:55:27.217,199695556,35.70
15:55:27.251,199727612,36.32
15:55:27.285,199759660,29.24
15:55:27.320,199791696,29.21
15:55:27.355,199823744,38.40
15:55:27.392,199855784,44.07
15:55:27.428,199887804,35.16
15:55:27.428,199919840,38.92
15:55:27.463,199951892,37.85
15:55:27.501,199982948,36.76
15:55:27.539,200015008,37.48
15:55:27.574,200046072,39.37
15:55:27.609,200078124,34.12
15:55:27.648,200110152,33.75
15:55:27.685,200142192,27.24
15:55:27.685,200174228,33.67
15:55:27.721,200206264,39.36
15:55:27.755,200238300,40.13
15:55:27.789,200270336,41.03
15:55:27.826,200302376,40.37
15:55:27.863,200334428,39.09
15:55:27.901,200365500,39.52
15:55:27.934,200397544,39.74
15:55:27.969,200429592,37.74
15:55:28.005,200461644,39.14
15:55:28.005,200492700,32.45
15:55:28.040,200524732,34.94
15:55:28.077,200556780,35.37
15:55:28.115,200588828,31.30
15:55:28.150,200620872,43.79
15:55:28.188,200652928,53.10
15:55:28.225,200683996,47.89
15:55:28.225,200715060,36.14
15:55:28.263,200747100,33.09
15:55:28.300,200779156,31.24
15:55:28.335,200811200,28.47
15:55:28.369,200843252,32.29
15:55:28.403,200875304,36.21
15:55:28.441,200907356,37.97
15:55:28.478,200939408,46.26
15:55:28.478,200971464,44.40
15:55:28.515,201003524,42.29
15:55:28.550,201035576,35.37
15:55:28.585,201067632,35.06
15:55:28.622,201099692,34.18
15:55:28.660,201131732,29.04
15:55:28.698,201163772,36.46
15:55:28.735,201195824,29.53
15:55:28.770,201227872,45.50
15:55:28.770,201259924,31.15
15:55:28.808,201291948,35.71
15:55:28.844,201323988,36.66
15:55:28.882,201355056,46.46
15:55:28.918,201387104,63.92
15:55:28.956,201418172,68.77
15:55:28.991,201450232,31.42
15:55:28.991,201482272,23.74
15:55:29.026,201514312,30.92
15:55:29.062,201545376,28.85
15:55:29.096,201577420,66.30
15:55:29.134,201609468,67.59
15:55:29.169,201640532,49.49
15:55:29.205,201672584,45.41
15:55:29.241,201704628,43.31
15:55:29.275,201736672,33.90
15:55:29.311,201768732,22.21
15:55:29.311,201800768,34.04
15:55:29.346,201832824,22.74
15:55:29.384,201864872,28.44
15:55:29.417,201895944,52.68
15:55:29.450,201927992,67.04
15:55:29.486,201960048,66.92
15:55:29.523,201992096,60.38
15:55:29.557,202024148,50.11
15:55:29.594,202056192,37.25
15:55:29.632,202088228,30.09
15:55:29.632,202120268,18.98
15:55:29.668,202152320,23.41
15:55:29.703,202184368,21.22
15:55:29.740,202216404,33.57
15:55:29.776,202248460,30.51
15:55:29.810,202280512,41.59
15:55:29.845,202312564,61.85
15:55:29.879,202344608,55.42
15:55:29.916,202376660,55.79
15:55:29.951,202408708,49.92
15:55:29.951,202440756,39.30
15:55:29.987,202472804,31.17
15:55:30.024,202504852,17.89
15:55:30.059,202536904,13.33
15:55:30.096,202568932,18.03
15:55:30.133,202600972,26.93
15:55:30.171,202633028,38.01
15:55:30.204,202665084,63.69
15:55:30.242,202696152,64.05
15:55:30.242,202728176,60.14
15:55:30.278,202760220,53.47
15:55:30.311,202792268,36.88
15:55:30.349,202824320,39.23
15:55:30.387,202856356,24.59
15:55:30.424,202888404,19.75
15:55:30.457,202920448,23.88
15:55:30.495,202952504,7.45
